recipe_id,recipe_name,status,ingredients_counted,ingredients_matched,match_rate_pct,open_review_items
recipes-blackened-salmon-grilled-lettuce-avocado-cream,Blackened Salmon with Grilled Lettuce and Avocado Cream,needs_review,12,12,100,0
recipes-chicken-tacoshtml,Chicken Tacos,needs_review,17,17,100,0
recipes-chicken-traybake,Chicken Traybake,needs_review,11,11,100,0
recipes-cilantro-lime-rice,Cilantro Lime Rice (Chipotle Copycat),needs_review,7,7,100,0
recipes-creamy-salmon-pasta-with-a-chilli-lemon-kick,Creamy Salmon Pasta with Chilli Lemon,needs_review,8,8,100,0
recipes-curry-fried-chicken,Curry Fried Chicken,needs_review,27,27,100,0
recipes-double-cut-lamb-chops-with-garlic-caper-rub,Garlic Caper Lamb Chop With Tomato Burrata Peach Salad,needs_review,9,9,100,0
recipes-easy-beef-picadillo,Beef Picadillo Bowl,needs_review,17,17,100,0
recipes-everything-salmon-green-pesto-chickpeas,Everything Salmon and Green Pesto Chickpeas,needs_review,14,14,100,0
recipes-food-views-spiced-moroccan-vegetable-soup-with-chickpeas-cilantro-and-lemon-harira,Moroccan Harira,needs_review,17,17,100,0
recipes-goodbye-meatballs,Goodbye Meatballs,needs_review,16,16,100,0
recipes-greek-sheet-pan-chicken,Greek Sheet Pan Chicken Dinner,needs_review,16,16,100,0
recipes-greek-shrimp-tomatoes-fetahtml,Shrimp Saganaki (Greek Shrimp with Tomatoes and Feta),needs_review,14,14,100,0
recipes-grilled-chicken,Perfectly Grilled Chicken,needs_review,2,2,100,0
recipes-grilled-summer-fish,"Grilled White Fish With a Tomato, Corn, and Basil Salad",needs_review,16,16,100,0
recipes-honey-garlic-pork-tenderloin,Honey Garlic Pork Tenderloin,needs_review,12,12,100,0
recipes-honey-glazed-carrots,Honey Glazed Carrots,needs_review,12,12,100,0
recipes-honey-soy-chicken-sesame-spinach,Honey Soy Chicken and Sesame Spinach,needs_review,17,17,100,0
recipes-mediterranean-ground-beef-stir-fry,Mediterranean Ground Beef Stir Fry,needs_review,9,9,100,0
recipes-miso-butter-air-fryer-roast-chicken-recipe,Miso Butter Air Fryer Roast Chicken,needs_review,12,12,100,0
recipes-miso-salmon,Perfect Miso Salmon,needs_review,8,8,100,0
recipes-one-pot-creamy-chicken-pot-pie-pasta,Chicken Pot Pie Pasta (One Pot),needs_review,14,14,100,0
recipes-pan-seared-salmon-with-soy-mustard-glazehtml,Pan-Seared Salmon with Soy Mustard Glaze,needs_review,11,11,100,0
recipes-pan-seared-scallops-lemon-garlic-butter,Pan Seared Scallops (Lemon Garlic Butter),needs_review,6,6,100,0
recipes-quick-lamb-ragu,Quick Lamb Ragù,needs_review,15,15,100,0
recipes-restaurant-style-pan-seared-salmonhtml,Restaurant-Style Pan Seared Salmon,needs_review,4,4,100,0
recipes-roasted-sweet-potatoes,Roasted Sweet Potatoes (Perfectly Seasoned),needs_review,5,5,100,0
recipes-salmon-with-whole-lemon-dressing,Salmon with Whole Lemon Dressing,needs_review,9,9,100,0
recipes-shawarma-chicken-rice-bake,Shawarma Chicken Rice Bake,needs_review,13,13,100,0
recipes-shrimp-scampi,Classic Shrimp Scampi,needs_review,9,9,100,0
recipes-sizzle-butter-salmon,Sizzle Butter Salmon with Raita Rice,needs_review,13,13,100,0
recipes-slow-roasted-salmon-with-french-herb-salsahtml,Slow-Roasted Salmon with French Herb Salsa,needs_review,13,13,100,0
recipes-spicy-chicken-pasta,Spicy Chicken Pasta,needs_review,12,12,100,0
recipes-spicy-salmon,Spicy Salmon by Ken Hom,needs_review,10,10,100,0
recipes-tangy-braised-short-ribs,Tangy Braised Short Ribs,needs_review,14,14,100,0
recipes-turkey-meatballshtml,Turkey Meatballs,needs_review,13,13,100,0
recipes-vietnamesedaikonandcarrotpickles,Vietnamese Pickled Carrot and Daikon,needs_review,6,6,100,0
recipes-zucchini-fritters-with-feta-and-dillhtml,Zucchini Fritters with Feta and Dill,needs_review,11,11,100,0
red-lentil-curry,Red Lentil Curry,needs_review,15,15,100,0
red-wine-braised-short-ribs,Red Wine Braised Short Ribs,needs_review,16,16,100,0
rice-bowl,Mango Ginger Rice Bowl,needs_review,17,17,100,0
roast-berbere-cauliflower,Roast Berbere Cauliflower and Chickpeas with Ginger Cucumber Yoghurt,needs_review,16,16,100,0
roast-lamb-rack-recipe,Mediterranean Garlic Herb Crusted Rack of Lamb,needs_review,7,7,100,0
roasted-butternut-squash-soup,Roasted Butternut Squash Soup,needs_review,8,8,100,0
roasted-peanut-kale-crunch-salad,Roasted Peanut Kale Crunch Salad,needs_review,11,11,100,0
roasted-salmon-with-spring-pesto,Roasted Salmon with Spring Pesto,needs_review,22,22,100,0
roasted-vegetable-pasta,Roasted Vegetable Pasta,needs_review,16,16,100,0
sHwiQKEpkdqi4yAS0Qhm,Greek Style Lamb Burgers,needs_review,15,15,100,0
sK2Lmj89IJm6WDltfjyi,Chicken Florentine,needs_review,11,11,100,0
salmon-and-lentil-salad,Salmon and Lentil Salad,needs_review,15,15,100,0
salmon-cakes-recipe,Salmon Cakes,needs_review,12,12,100,0
salmon-fajitas,Salmon Fajitas,needs_review,19,19,100,0
salmon-florentine,Salmon with Spinach Cream Sauce,needs_review,9,9,100,0
salmon-pasta,Rich and Creamy Salmon Pasta,needs_review,11,11,100,0
salmon-sushi-bake,Salmon Sushi Bake (No Rolling),needs_review,20,20,100,0
salmon-sushi-stacks,Easy Spicy Salmon Sushi Stacks,needs_review,19,19,100,0
salmon-with-braised-french-lentils,Oven Roasted Salmon with Braised French Lentils,needs_review,20,20,100,0
salmon-with-lemon-dill-sauce,Baked Salmon with Creamy Lemon Dill Sauce,needs_review,12,12,100,0
salsa-chicken,Salsa Chicken (Crock Pot),needs_review,9,9,100,0
salsa-verde-chicken-tortilla-bowl,Crockpot Salsa Verde Chicken Tortilla Bowl,needs_review,18,18,100,0
salt-and-pepper-chicken,Salt and Pepper Chicken,needs_review,11,11,100,0
saucy-salmon-curry-rice-bowls,Saucy Salmon Curry Rice Bowls,needs_review,15,15,100,0
sausage-and-cabbage-skillet,Easy Chicken Sausage and Cabbage Skillet,needs_review,8,8,100,0
sgaeEpobLdHjvhfZ1zDM,Butter Lettuce Salad,needs_review,12,12,100,0
sgi0mYqmUcVtD3EcApM7,Belgian Ale-Braised Pot Roast,needs_review,13,13,100,0
sh1koHdQPchP3hMIpCqL,"Sausage, Butternut Squash and Tortellini Soup",needs_review,15,15,100,0
shanghai-style-braised-pork-belly,Shanghai-Style Braised Pork Belly (Hong Shao Rou),needs_review,7,7,100,0
sheet-pan-chicken-recipe,Sheet Pan Baked Chicken Breast with Veggies,needs_review,9,9,100,0
sheet-pan-garlic-butter-baked-salmon,Garlic Butter Baked Salmon,needs_review,12,12,100,0
sheet-pan-garlic-herb-salmon-lobster-veggies,Sheet Pan Garlic Herb Salmon Lobster and Veggies,needs_review,23,23,100,0
sheet-pan-gochujang-glazed-salmon,Sheet Pan Gochujang Glazed Salmon,needs_review,15,15,100,0
sheet-pan-harissa-chicken,Harissa Chicken,needs_review,19,19,100,0
sheet-pan-honey-garlic-chicken,Honey Garlic Chicken and Feta Potatoes,needs_review,19,19,100,0
sheet-pan-lemon-chicken-potatoes,Sheet Pan Lemon Chicken and Potatoes,needs_review,6,6,100,0
sheet-pan-sesame-feta-chicken,Sheet Pan Sesame Feta Chicken and Sweet Potatoes,needs_review,21,21,100,0
sheet-pan-shrimp,Sheet Pan Shrimp,needs_review,12,12,100,0
sheet-pan-spicy-ginger-sesame-beef,Sheet Pan Spicy Ginger Sesame Beef and Broccoli,needs_review,19,19,100,0
sheet-pan-sticky-ginger-sesame-chicken,Sticky Ginger Sesame Chicken and Crispy Brussels Sprouts,needs_review,17,17,100,0
shrimp-and-mushrooms-in-a-garlic-bisque-sauce,Shrimp and Mushrooms in Garlic Bisque Sauce,needs_review,11,11,100,0
shrimp-burrito-bowls,Salsa Verde Shrimp Burrito Bowls,needs_review,18,18,100,0
shrimp-oreganata,Shrimp Oreganata,needs_review,16,16,100,0
shrimp-tacos-with-slaw,Shrimp Tacos with Slaw,needs_review,17,17,100,0
sichuan-shrimp-stir-fry,Sichuan Shrimp Stir Fry,needs_review,12,12,100,0
silken-tofu-pasta-sauce,Silken Tofu Pasta Sauce,needs_review,10,10,100,0
simple-chicken-enchiladas,Easy Chicken Enchiladas,needs_review,14,14,100,0
simple-salmon-cakes-aip-paleo-low-fodmap,AIP Salmon Cakes,needs_review,7,7,100,0
simple-vegetable-tempeh-stir-fry,30-Minute Tempeh Stir-Fry,needs_review,13,13,100,0
sirloin-steak-recipe,Sirloin Steak,needs_review,8,8,100,0
skillet-chicken-dumplings,Skillet Chicken Dumplings,needs_review,16,16,100,0
skillet-chicken-thighs-with-mushroom-gravy,Skillet Chicken Thighs with Mushroom Gravy,needs_review,11,11,100,0
skillet-mexican-beef-and-rice,Skillet Mexican Beef and Rice,needs_review,15,15,100,0
skillet-tomato-cheddar-chicken-pot-pie,Skillet Tomato Cheddar Chicken Pot Pie,needs_review,17,17,100,0
skinny-broccoli-cheddar-soup,Broccoli Cheddar Soup,needs_review,13,13,100,0
sloppy-joe-recipe,Sloppy Joes with Homemade BBQ Sauce,needs_review,17,17,100,0
slow-baked-salmon-butter-beans,Slow Baked Salmon with Butter Beans,needs_review,9,9,100,0
slow-cooker-chipotle-beef-burrito-bowls,Chipotle Beef Burrito Bowl,needs_review,24,24,100,0
slow-cooker-creamy-ranch-pork-chops,Slow Cooker Pork Chops,needs_review,11,11,100,0
slow-cooker-french-wine-and-mustard-chicken,French Wine and Mustard Chicken,needs_review,16,16,100,0
slow-cooker-kalua-pork,Slow Cooker Kalua Pork,needs_review,3,3,100,0
slow-cooker-luau-pork-rice-bowls,Kalua Pork Rice Bowl,needs_review,14,14,100,0
slow-cooker-salsa-verde-chicken,Slow Cooker Salsa Verde Chicken,needs_review,18,18,100,0
smoked-salmon-pasta,Creamy Smoked Salmon Pasta,needs_review,13,13,100,0
smothered-chicken,Smothered Chicken,needs_review,19,19,100,0
spaghetti-squash-boats-turkey-sausage-paleo-whole30,Turkey Sausage Spaghetti Squash Boats,needs_review,13,13,100,0
spiced-roasted-carrots-with-lemony-whipped-feta,Spiced Roasted Carrots With Lemony Whipped Feta,needs_review,16,16,100,0
spicy-chicken-ramen,Spicy Ramen Recipe (Chicken Broth Ramen),needs_review,17,17,100,0
spicy-miso-ramen,Spicy Miso Ramen,needs_review,16,16,100,0
spicy-shrimp-tacos-with-garlic-cilantro-lime-slaw,Spicy Shrimp Tacos with Garlic Cilantro Lime Slaw,needs_review,19,19,100,0
spicy-southwest-salad,Spicy Southwest Salad,needs_review,18,18,100,0
spinach-artichoke-salmon-skillet,Spinach Artichoke Salmon Skillet,needs_review,18,18,100,0
ssxj1TvtPv4Jc4zuW2xX,Yakisoba with Veggies and Tiger Prawns,needs_review,17,17,100,0
steak-and-caramelized-onion-salad,Steak and Caramelized Onion Salad,needs_review,19,19,100,0
steak-creamy-garlic-shrimp,Steak and Creamy Garlic Shrimp (Surf and Turf),needs_review,11,11,100,0
steak-salad-dijon-balsamic-dressing,Steak Salad with Dijon Balsamic Dressing,needs_review,15,15,100,0
steak-salad-with-creamy-chimichurri-dressing,Steak Salad with Creamy Chimichurri Dressing,needs_review,18,18,100,0
steak-with-italian-salsa-verde-and-veggies,Steak with Italian Salsa Verde and Veggies,needs_review,26,26,100,0
steamed-salmon-with-garlic-herbs-and-lemon,"Steamed Salmon with Garlic, Herbs and Lemon",needs_review,18,18,100,0
sticky-asian-chicken-wings,Sticky Asian Chicken Wings,needs_review,10,10,100,0
sticky-chicken-thighs,Sticky Chicken Thighs,needs_review,20,20,100,0
sticky-garlic-sesame-shrimp-bowls,Sticky Garlic Sesame Shrimp Bowls,needs_review,19,19,100,0
sticky-pomegranate-chicken,Sticky Pomegranate Chicken and Honey Roasted Squash,needs_review,15,15,100,0
stuffed-cabbage-rolls-recipe,Stuffed Cabbage Rolls,needs_review,20,20,100,0
sumac-chicken-with-meyer-lemons,Sumac Chicken,needs_review,15,15,100,0
sumac-salmon-tacos-coriander-mint-yogurt,Sumac Salmon Tacos with Coriander-Mint Yogurt,needs_review,21,21,100,0
sumac-salmon-with-golden-rice,Sumac Salmon with Golden Rice,needs_review,17,17,100,0
sun-dried-tomato-chicken-bowls,Sheet Pan Sun-Dried Tomato Chicken Bowls,needs_review,20,20,100,0
sushi-inspired-chicken-salad,High-Protein Sushi-Inspired Chicken Salad,needs_review,14,14,100,0
swedish-meatballs-2,Swedish Meatballs,needs_review,19,19,100,0
sweet-and-sour-salmon,Sweet and Sour Salmon with Bok Choy,needs_review,8,8,100,0
sweet-potato-black-bean-enchiladas,Vegan Sweet Potato Black Bean Enchiladas,needs_review,13,13,100,0
t2QajYcTtDxPaJC6DeHB,Chicken Florentine Soup,needs_review,14,14,100,0
t31WwRM8Hxp22yViJe4c,Thai Butternut Quinoa Salad Gluten Free,needs_review,20,20,100,0
t3F8xL31LpXfGrY3aqCq,Salmon Burgers with Lemon-Caper Spread and Fennel Slaw,needs_review,21,21,100,0
tAW0Pv86s82D3QVu4MZ7,Vegan Bang Bang Tofu,needs_review,10,10,100,0
tFbLcZ0Xe9KahQWnAZJ2,Spiralized Sweet Potato Bake,needs_review,7,7,100,0
taco-pasta,Taco Pasta,needs_review,15,15,100,0
tandoori-salmon-bowls,Tandoori Salmon Bowls,needs_review,24,24,100,0
tarragon-chicken-with-asparagus-lemon-leeks,Tarragon Chicken with Asparagus,needs_review,10,10,100,0
tequila-lime-fish-tacos,Tequila Lime Fish Tacos,needs_review,16,16,100,0
teriyaki-chicken-stir-fry,Teriyaki Chicken Stir Fry,needs_review,11,11,100,0
teriyaki-salmon-bowls,Teriyaki Salmon Bowls,needs_review,16,16,100,0
teriyaki-tofu-tempeh-casserole,Teriyaki Tofu and Tempeh Casserole,needs_review,10,10,100,0
thai-basil-beef-pad-gra-prow,Thai Basil Beef,needs_review,16,16,100,0
the-ultimate-garlic-shrimp-scampi,Ultimate Garlic Shrimp Scampi,needs_review,10,10,100,0
tk2Zueudg6RvLZutzZXO,Quick and Easy Shrimp Tacos,needs_review,11,11,100,0
toasted-coconut-rice,Easy Toasted Coconut Rice,needs_review,6,6,100,0
tomato-basil-chicken-pasta,Tomato Basil Pasta,needs_review,7,7,100,0
tortellini-soup,Tortellini Soup,needs_review,18,18,100,0
turkey-stuffed-peppers-45-pts,Turkey Stuffed Peppers,needs_review,13,13,100,0
turkish-lamb-wraps,Turkish Lamb Wraps,needs_review,18,18,100,0
turkish-red-lentil-soup,Turkish Red Lentil Soup,needs_review,15,15,100,0
tuscan-butter-salmon-recipe,Tuscan Butter Salmon,needs_review,11,11,100,0
tuscan-chicken,Creamy Tuscan Chicken,needs_review,14,14,100,0
tuscan-garlic-salmon-whole30-paleo,Tuscan Garlic Salmon,needs_review,18,18,100,0
tuscan-salmon-recipe,Tuscan Salmon,needs_review,11,11,100,0
tuscan-turkey-and-white-bean-skillet,Tuscan Turkey and White Bean Skillet,needs_review,16,16,100,0
tzatziki-sauce,Tzatziki Sauce,needs_review,8,8,100,0
tzqzmEPcZil3eQbC6KNf,Tender and Tangy Brisket,needs_review,11,11,100,0
uDw9n09PGxuCtMm4uujA,"Skillet Meatballs With Peaches, Basil and Lime",needs_review,14,14,100,0
uRVG5fx0SrCQIVdRYVOO,Cajun Shrimp and Sausage Skillet,needs_review,9,9,100,0
uSNA0k3Z0PkNRpI2k8TW,Moroccan Meatballs,needs_review,19,19,100,0
uYuD9o2SFoWdXdYD92fu,Vietnamese Pickled Carrots and Daikon,needs_review,6,6,100,0
ukMNQulT4lBydbkjIp35,Thai Sticky Rice,needs_review,2,2,100,0
urQixJ0IcYIVQaMCANqy,Mongolian Beef,needs_review,15,15,100,0
vN5YDDZSzF7GcM7DQPEq,Roasted Baby Back Ribs with Coconut Sugar,needs_review,9,9,100,0
vTwsrdgOtLdfJkHaLEQG,Butternut Squash Chicken Enchilada Skillet,needs_review,17,17,100,0
vZiJTmIykSaKhEBPSMgx,Halibut in Papillote,needs_review,13,13,100,0
vegan-pasta,Creamy Vegan Pasta,needs_review,13,13,100,0
vegan-spicy-thai-tofu-tacos,Spicy Tofu Tacos,needs_review,22,22,100,0
vegan-thai-red-curry,Vegan Thai Red Curry with Tofu,needs_review,19,19,100,0
vegetable-pasta-bake,Vegetable Pasta Bake,needs_review,14,14,100,0
vegetarian-enchilada-casserole-recipe,Roasted Veggie Enchilada Casserole,needs_review,15,15,100,0
vegetarian-enchiladas-recipe,Veggie Black Bean Enchiladas,needs_review,13,13,100,0
veggie-stir-fry-recipe,Spring Veggie Stir-Fry,needs_review,11,11,100,0
wG1ooQbJXsePHA6PIJZ8,Thai Basil Chicken (10-Minute),needs_review,10,10,100,0
warm-comforting-lasagna-soup,Chicken Sausage Lasagna Soup,needs_review,18,18,100,0
wcPyvBfJCr8Ncj1rrK8v,Zucchini Rice,needs_review,5,5,100,0
weeknight-saucy-pineapple-bbq-chicken-bowls,BBQ Pineapple Chicken bowl,needs_review,16,16,100,0
white-bean-lemon-pesto-orzo-soup,Creamy White Bean Lemon Pesto Orzo Soup,needs_review,13,13,100,0
white-chicken-poblano-enchiladas,White Chicken Poblano Enchiladas,needs_review,17,17,100,0
whole30-changs-spicy-chicken,Whole30 Chang's Spicy Chicken,needs_review,14,14,100,0
whole30-mongolian-beef-stir-fry,Whole30 Mongolian Beef Stir Fry,needs_review,20,20,100,0
whole30-peppered-steak,Whole30 Peppered Steak Stir-Fry,needs_review,18,18,100,0
x1VESexu6BjBwTS89SLq,Shrimp Stir Fry,needs_review,10,10,100,0
x4oA8o0vYEYkbu8p54VF,Salisbury Steak,needs_review,27,27,100,0
x8r0hiv1EKq429QtmKBN,Black Bean Tostadas,needs_review,16,16,100,0
xFDgt1IP2UKxfX5T3cpG,"Sausage, Potato and Kale Soup",needs_review,9,9,100,0
xSJv5beluVkDJVb96nJk,Roasted Root Vegetables with Jalapeno Yogurt Sauce,needs_review,10,10,100,0
xoBHAshYeSI5YMohnp0u,Garlicky Green Beans,needs_review,5,5,100,0
xtOVkb9So1PmTgKdQgr8,Corn Gazpacho with Salmon & Crispy Rice,needs_review,11,11,100,0
yBxgVSacLJwypYpzAXKU,Steamed Rice,needs_review,2,2,100,0
yVhVG4iWEGmaidN3Ko3w,Chuck Roast with Au Jus,needs_review,10,10,100,0
ysSz2kqhNQlrLGyPW1bE,Sheet Pan Sesame Chicken and Vegetables,needs_review,16,16,100,0
yummy-salmon-burgers-slaw,Salmon Burgers with Creamy Slaw,needs_review,14,14,100,0
yxBXLuANEUkjNfcQuq8R,Light Chicken and Dumpling Soup,needs_review,20,20,100,0
zDofwb88VJ9IXfYGkJHz,Turkey Pumpkin Chili,needs_review,20,20,100,0
zE7277CmmiM3LWyUiE7Z,Turkey and White Bean Chili,needs_review,21,21,100,0
zHvFjx1qZVGBdawCDsuZ,Creamy Refried Beans,needs_review,19,19,100,0
zIKWJ524TBNNDtnGPJ0N,Crispy Salmon Tacos,needs_review,13,13,100,0
zNzNNoHjcCPDGXv8DNXA,Harissa Chicken,needs_review,9,9,100,0
zaUkt80Cl66unxMw7HL0,Slow-Braised Leg of Lamb,needs_review,10,10,100,0
zaatar-meatballs-with-green-tahini-sauce,Zaatar Meatballs with Green Tahini Sauce (Beef),needs_review,17,17,100,0
zbWTvBALgLfjyaIAt33J,Baked Sage Chicken Meatballs,needs_review,22,22,100,0
zdYvZ5CgqCbq27Qt0bUP,Ina's Spaghetti and Meatballs,needs_review,23,23,100,0
zucchini-pasta,Zucchini Pasta,needs_review,12,12,100,0
zuppa-toscana-recipe-video,Zuppa Toscana,needs_review,10,10,100,0
